JPS1917|Exodus 21:13|c2,Exodus 21:13,Mishpatim,"And if a man lie not in wait, but God cause it to come to hand; then I will {{c1::appoint}} thee a place whither he may flee.",Torah::Exodus::Mishpatim Type::AutoCloze
JPS1917|Exodus 21:14|c1,Exodus 21:14,Mishpatim,"And if a man come presumptuously upon his neighbour, to slay him with guile; thou shalt take him from {{c1::Mine}} altar, that he may die.",Torah::Exodus::Mishpatim Type::AutoCloze
JPS1917|Exodus 21:14|c2,Exodus 21:14,Mishpatim,"And if a man come {{c1::presumptuously}} upon his neighbour, to slay him with guile; thou shalt take him from Mine altar, that he may die.",Torah::Exodus::Mishpatim Type::AutoCloze
JPS1917|Exodus 21:15|c1,Exodus 21:15,Mishpatim,"And he that {{c1::smiteth}} his father, or his mother, shall be surely put to death. .",Torah::Exodus::Mishpatim Type::AutoCloze
JPS1917|Exodus 21:15|c2,Exodus 21:15,Mishpatim,"And he that smiteth his {{c1::father}}, or his mother, shall be surely put to death. .",Torah::Exodus::Mishpatim Type::AutoCloze
JPS1917|Exodus 21:16|c1,Exodus 21:16,Mishpatim,"And he that {{c1::stealeth}} a man, and selleth him, or if he be found in his hand, he shall surely be put to death.",Torah::Exodus::Mishpatim Type::AutoCloze
JPS1917|Exodus 21:16|c2,Exodus 21:16,Mishpatim,"And he that stealeth a man, and {{c1::selleth}} him, or if he be found in his hand, he shall surely be put to death.",Torah::Exodus::Mishpatim Type::AutoCloze
JPS1917|Exodus 21:17|c1,Exodus 21:17,Mishpatim,"And he that {{c1::curseth}} his father or his mother, shall surely be put to death.",Torah::Exodus::Mishpatim Type::AutoCloze
JPS1917|Exodus 21:17|c2,Exodus 21:17,Mishpatim,"And he that curseth his {{c1::father}} or his mother, shall surely be put to death.",Torah::Exodus::Mishpatim Type::AutoCloze
JPS1917|Exodus 21:18|c1,Exodus 21:18,Mishpatim,"And if men {{c1::contend}}, and one smite the other with a stone, or with his fist, and he die not, but keep his bed;",Torah::Exodus::Mishpatim Type::AutoCloze
JPS1917|Exodus 21:19|c1,Exodus 21:19,Mishpatim,"if he rise again, and walk {{c1::abroad}} upon his staff, then shall he that smote him be quit; only he shall pay for the loss of his time, and shall cause him to be thoroughly healed.",Torah::Exodus::Mishpatim Type::AutoCloze
JPS1917|Exodus 21:19|c2,Exodus 21:19,Mishpatim,"if he rise again, and walk abroad upon his staff, then shall he that smote him be quit; only he shall pay for the loss of his time, and shall cause him to be {{c1::thoroughly}} healed.",Torah::Exodus::Mishpatim Type::AutoCloze
JPS1917|Exodus 21:20|c1,Exodus 21:20,Mishpatim,"And if a man smite his {{c1::bondman}}, or his bondwoman, with a rod, and he die under his hand, he shall surely be punished.",Torah::Exodus::Mishpatim Type::AutoCloze
JPS1917|Exodus 21:20|c2,Exodus 21:20,Mishpatim,"And if a man smite his bondman, or his {{c1::bondwoman}}, with a rod, and he die under his hand, he shall surely be punished.",Torah::Exodus::Mishpatim Type::AutoCloze
JPS1917|Exodus 21:21|c1,Exodus 21:21,Mishpatim,"{{c1::Notwithstanding}} if he continue a day or two, he shall not be punished; for he is his money.",Torah::Exodus::Mishpatim Type::AutoCloze
JPS1917|Exodus 21:21|c2,Exodus 21:21,Mishpatim,"Notwithstanding if he {{c1::continue}} a day or two, he shall not be punished; for he is his money.",Torah::Exodus::Mishpatim Type::AutoCloze
JPS1917|Exodus 21:22|c1,Exodus 21:22,Mishpatim,"And if men {{c1::strive}} together, and hurt a woman with child, so that her fruit depart, and yet no harm follow, he shall be surely fined, according as the woman’s husband shall lay upon him; and he shall pay as the judges determine.",Torah::Exodus::Mishpatim Type::AutoCloze
JPS1917|Exodus 21:22|c2,Exodus 21:22,Mishpatim,"And if men strive {{c1::together}}, and hurt a woman with child, so that her fruit depart, and yet no harm follow, he shall be surely fined, according as the woman’s husband shall lay upon him; and he shall pay as the judges determine.",Torah::Exodus::Mishpatim Type::AutoCloze
JPS1917|Exodus 21:23|c1,Exodus 21:23,Mishpatim,"But if any harm {{c1::follow}}, then thou shalt give life for life,",Torah::Exodus::Mishpatim Type::AutoCloze
JPS1917|Exodus 21:25|c1,Exodus 21:25,Mishpatim,"{{c1::burning}} for burning, wound for wound, stripe for stripe.",Torah::Exodus::Mishpatim Type::AutoCloze
JPS1917|Exodus 21:25|c2,Exodus 21:25,Mishpatim,"burning for burning, wound for wound, {{c1::stripe}} for stripe.",Torah::Exodus::Mishpatim Type::AutoCloze
JPS1917|Exodus 21:26|c1,Exodus 21:26,Mishpatim,"And if a man smite the eye of his {{c1::bondman}}, or the eye of his bondwoman, and destroy it, he shall let him go free for his eye’s sake.",Torah::Exodus::Mishpatim Type::AutoCloze
JPS1917|Exodus 21:26|c2,Exodus 21:26,Mishpatim,"And if a man smite the eye of his bondman, or the eye of his {{c1::bondwoman}}, and destroy it, he shall let him go free for his eye’s sake.",Torah::Exodus::Mishpatim Type::AutoCloze
JPS1917|Exodus 21:27|c1,Exodus 21:27,Mishpatim,"And if he smite out his {{c1::bondman’s}} tooth, or his bondwoman’s tooth, he shall let him go free for his tooth’s sake.",Torah::Exodus::Mishpatim Type::AutoCloze
JPS1917|Exodus 21:27|c2,Exodus 21:27,Mishpatim,"And if he smite out his bondman’s tooth, or his {{c1::bondwoman’s}} tooth, he shall let him go free for his tooth’s sake.",Torah::Exodus::Mishpatim Type::AutoCloze
JPS1917|Exodus 21:28|c1,Exodus 21:28,Mishpatim,"And if an ox gore a man or a woman, that they die, the ox shall be {{c1::surely}} stoned, and its flesh shall not be eaten; but the owner of the ox shall be quit.",Torah::Exodus::Mishpatim Type::AutoCloze
JPS1917|Exodus 21:28|c2,Exodus 21:28,Mishpatim,"And if an ox gore a man or a woman, that they die, the ox shall be surely {{c1::stoned}}, and its flesh shall not be eaten; but the owner of the ox shall be quit.",Torah::Exodus::Mishpatim Type::AutoCloze
JPS1917|Exodus 21:29|c1,Exodus 21:29,Mishpatim,"But if the ox was wont to gore in time past, and {{c1::warning}} hath been given to its owner, and he hath not kept it in, but it hath killed a man or a woman; the ox shall be stoned, and its owner also shall be put to death.",Torah::Exodus::Mishpatim Type::AutoCloze
JPS1917|Exodus 21:29|c2,Exodus 21:29,Mishpatim,"But if the ox was wont to gore in time past, and warning hath been given to its owner, and he hath not kept it in, but it hath {{c1::killed}} a man or a woman; the ox shall be stoned, and its owner also shall be put to death.",Torah::Exodus::Mishpatim Type::AutoCloze
JPS1917|Exodus 21:30|c1,Exodus 21:30,Mishpatim,"If there be laid on him a {{c1::ransom}}, then he shall give for the redemption of his life whatsoever is laid upon him.",Torah::Exodus::Mishpatim Type::AutoCloze
JPS1917|Exodus 21:30|c2,Exodus 21:30,Mishpatim,"If there be laid on him a ransom, then he shall give for the {{c1::redemption}} of his life whatsoever is laid upon him.",Torah::Exodus::Mishpatim Type::AutoCloze
JPS1917|Exodus 21:31|c1,Exodus 21:31,Mishpatim,"{{c1::Whether}} it have gored a son, or have gored a daughter, according to this judgment shall it be done unto him.",Torah::Exodus::Mishpatim Type::AutoCloze
JPS1917|Exodus 21:31|c2,Exodus 21:31,Mishpatim,"Whether it have gored a son, or have gored a {{c1::daughter}}, according to this judgment shall it be done unto him.",Torah::Exodus::Mishpatim Type::AutoCloze
JPS1917|Exodus 21:32|c1,Exodus 21:32,Mishpatim,"If the ox gore a {{c1::bondman}} or a bondwoman, he shall give unto their master thirty shekels of silver, and the ox shall be stoned.",Torah::Exodus::Mishpatim Type::AutoCloze
JPS1917|Exodus 21:32|c2,Exodus 21:32,Mishpatim,"If the ox gore a bondman or a {{c1::bondwoman}}, he shall give unto their master thirty shekels of silver, and the ox shall be stoned.",Torah::Exodus::Mishpatim Type::AutoCloze
JPS1917|Exodus 21:33|c1,Exodus 21:33,Mishpatim,"And if a man shall open a pit, or if a man shall dig a pit and not cover it, and an ox or an ass fall {{c1::therein}},",Torah::Exodus::Mishpatim Type::AutoCloze
JPS1917|Exodus 21:35|c1,Exodus 21:35,Mishpatim,"And if one man’s ox hurt {{c1::another’s}}, so that it dieth; then they shall sell the live ox, and divide the price of it; and the dead also they shall divide.",Torah::Exodus::Mishpatim Type::AutoCloze
JPS1917|Exodus 21:35|c2,Exodus 21:35,Mishpatim,"And if one man’s ox hurt another’s, so that it dieth; then they shall sell the live ox, and {{c1::divide}} the price of it; and the dead also they shall divide.",Torah::Exodus::Mishpatim Type::AutoCloze
JPS1917|Exodus 21:36|c1,Exodus 21:36,Mishpatim,"Or if it be known that the ox was wont to gore in time past, and its owner hath not kept it in; he shall {{c1::surely}} pay ox for ox, and the dead beast shall be his own.",Torah::Exodus::Mishpatim Type::AutoCloze
JPS1917|Exodus 22:1|c1,Exodus 22:1,Mishpatim,"If a thief be found {{c1::breaking}} in, and be smitten so that he dieth, there shall be no bloodguiltiness for him.",Torah::Exodus::Mishpatim Type::AutoCloze
JPS1917|Exodus 22:1|c2,Exodus 22:1,Mishpatim,"If a thief be found breaking in, and be {{c1::smitten}} so that he dieth, there shall be no bloodguiltiness for him.",Torah::Exodus::Mishpatim Type::AutoCloze
JPS1917|Exodus 22:2|c1,Exodus 22:2,Mishpatim,"If the sun be risen upon him, there shall be {{c1::bloodguiltiness}} for him—he shall make restitution; if he have nothing, then he shall be sold for his theft.",Torah::Exodus::Mishpatim Type::AutoCloze
JPS1917|Exodus 22:2|c2,Exodus 22:2,Mishpatim,"If the sun be risen upon him, there shall be bloodguiltiness for him—he shall make {{c1::restitution}}; if he have nothing, then he shall be sold for his theft.",Torah::Exodus::Mishpatim Type::AutoCloze
JPS1917|Exodus 22:3|c1,Exodus 22:3,Mishpatim,"If the theft be found in his hand alive, {{c1::whether}} it be ox, or ass, or sheep, he shall pay double.",Torah::Exodus::Mishpatim Type::AutoCloze
JPS1917|Exodus 22:3|c2,Exodus 22:3,Mishpatim,"If the theft be found in his hand alive, whether it be ox, or ass, or sheep, he shall pay {{c1::double}}.",Torah::Exodus::Mishpatim Type::AutoCloze
JPS1917|Exodus 22:4|c1,Exodus 22:4,Mishpatim,"If a man cause a field or {{c1::vineyard}} to be eaten, and shall let his beast loose, and it feed in another man’s field; of the best of his own field, and of the best of his own vineyard, shall he make restitution.",Torah::Exodus::Mishpatim Type::AutoCloze
JPS1917|Exodus 22:4|c2,Exodus 22:4,Mishpatim,"If a man cause a field or vineyard to be eaten, and shall let his beast loose, and it feed in {{c1::another}} man’s field; of the best of his own field, and of the best of his own vineyard, shall he make restitution.",Torah::Exodus::Mishpatim Type::AutoCloze
JPS1917|Exodus 22:5|c1,Exodus 22:5,Mishpatim,"If fire break out, and catch in {{c1::thorns}}, so that the shocks of corn, or the standing corn, or the field are consumed; he that kindled the fire shall surely make restitution.",Torah::Exodus::Mishpatim Type::AutoCloze
JPS1917|Exodus 22:5|c2,Exodus 22:5,Mishpatim,"If fire break out, and catch in thorns, so that the {{c1::shocks}} of corn, or the standing corn, or the field are consumed; he that kindled the fire shall surely make restitution.",Torah::Exodus::Mishpatim Type::AutoCloze
JPS1917|Exodus 22:6|c1,Exodus 22:6,Mishpatim,"If a man {{c1::deliver}} unto his neighbour money or stuff to keep, and it be stolen out of the man’s house; if the thief be found, he shall pay double.",Torah::Exodus::Mishpatim Type::AutoCloze
JPS1917|Exodus 22:6|c2,Exodus 22:6,Mishpatim,"If a man deliver unto his {{c1::neighbour}} money or stuff to keep, and it be stolen out of the man’s house; if the thief be found, he shall pay double.",Torah::Exodus::Mishpatim Type::AutoCloze
JPS1917|Exodus 22:7|c1,Exodus 22:7,Mishpatim,"If the thief be not found, then the {{c1::master}} of the house shall come near unto God, to see whether he have not put his hand unto his neighbour’s goods.",Torah::Exodus::Mishpatim Type::AutoCloze
JPS1917|Exodus 22:7|c2,Exodus 22:7,Mishpatim,"If the thief be not found, then the master of the house shall come near unto God, to see {{c1::whether}} he have not put his hand unto his neighbour’s goods.",Torah::Exodus::Mishpatim Type::AutoCloze
JPS1917|Exodus 22:8|c1,Exodus 22:8,Mishpatim,"For every {{c1::matter}} of trespass, whether it be for ox, for ass, for sheep, for raiment, or for any manner of lost thing, whereof one saith: 'This is it,' the cause of both parties shall come before God; he whom God shall condemn shall pay double unto his neighbour.",Torah::Exodus::Mishpatim Type::AutoCloze
JPS1917|Exodus 22:8|c2,Exodus 22:8,Mishpatim,"For every matter of {{c1::trespass}}, whether it be for ox, for ass, for sheep, for raiment, or for any manner of lost thing, whereof one saith: 'This is it,' the cause of both parties shall come before God; he whom God shall condemn shall pay double unto his neighbour.",Torah::Exodus::Mishpatim Type::AutoCloze
JPS1917|Exodus 22:9|c1,Exodus 22:9,Mishpatim,"If a man {{c1::deliver}} unto his neighbour an ass, or an ox, or a sheep, or any beast, to keep, and it die, or be hurt, or driven away, no man seeing it;",Torah::Exodus::Mishpatim Type::AutoCloze
JPS1917|Exodus 22:9|c2,Exodus 22:9,Mishpatim,"If a man deliver unto his {{c1::neighbour}} an ass, or an ox, or a sheep, or any beast, to keep, and it die, or be hurt, or driven away, no man seeing it;",Torah::Exodus::Mishpatim Type::AutoCloze
JPS1917|Exodus 22:10|c1,Exodus 22:10,Mishpatim,"the oath of the LORD shall be {{c1::between}} them both, to see whether he have not put his hand unto his neighbour’s goods; and the owner thereof shall accept it, and he shall not make restitution.",Torah::Exodus::Mishpatim Type::AutoCloze
JPS1917|Exodus 22:10|c2,Exodus 22:10,Mishpatim,"the oath of the LORD shall be between them both, to see {{c1::whether}} he have not put his hand unto his neighbour’s goods; and the owner thereof shall accept it, and he shall not make restitution.",Torah::Exodus::Mishpatim Type::AutoCloze
JPS1917|Exodus 22:11|c1,Exodus 22:11,Mishpatim,"But if it be {{c1::stolen}} from him, he shall make restitution unto the owner thereof.",Torah::Exodus::Mishpatim Type::AutoCloze
JPS1917|Exodus 22:11|c2,Exodus 22:11,Mishpatim,"But if it be stolen from him, he shall make {{c1::restitution}} unto the owner thereof.",Torah::Exodus::Mishpatim Type::AutoCloze
JPS1917|Exodus 22:12|c1,Exodus 22:12,Mishpatim,"If it be torn in {{c1::pieces}}, let him bring it for witness; he shall not make good that which was torn.",Torah::Exodus::Mishpatim Type::AutoCloze
JPS1917|Exodus 22:12|c2,Exodus 22:12,Mishpatim,"If it be torn in pieces, let him bring it for {{c1::witness}}; he shall not make good that which was torn.",Torah::Exodus::Mishpatim Type::AutoCloze
JPS1917|Exodus 22:13|c1,Exodus 22:13,Mishpatim,"And if a man {{c1::borrow}} aught of his neighbour, and it be hurt, or die, the owner thereof not being with it, he shall surely make restitution.",Torah::Exodus::Mishpatim Type::AutoCloze
JPS1917|Exodus 22:13|c2,Exodus 22:13,Mishpatim,"And if a man borrow aught of his {{c1::neighbour}}, and it be hurt, or die, the owner thereof not being with it, he shall surely make restitution.",Torah::Exodus::Mishpatim Type::AutoCloze
JPS1917|Exodus 22:14|c1,Exodus 22:14,Mishpatim,"If the owner {{c1::thereof}} be with it, he shall not make it good; if it be a hireling, he loseth his hire.",Torah::Exodus::Mishpatim Type::AutoCloze
JPS1917|Exodus 22:14|c2,Exodus 22:14,Mishpatim,"If the owner thereof be with it, he shall not make it good; if it be a {{c1::hireling}}, he loseth his hire.",Torah::Exodus::Mishpatim Type::AutoCloze
JPS1917|Exodus 22:15|c1,Exodus 22:15,Mishpatim,"And if a man {{c1::entice}} a virgin that is not betrothed, and lie with her, he shall surely pay a dowry for her to be his wife.",Torah::Exodus::Mishpatim Type::AutoCloze
JPS1917|Exodus 22:15|c2,Exodus 22:15,Mishpatim,"And if a man entice a {{c1::virgin}} that is not betrothed, and lie with her, he shall surely pay a dowry for her to be his wife.",Torah::Exodus::Mishpatim Type::AutoCloze
JPS1917|Exodus 22:16|c1,Exodus 22:16,Mishpatim,"If her {{c1::father}} utterly refuse to give her unto him, he shall pay money according to the dowry of virgins.",Torah::Exodus::Mishpatim Type::AutoCloze
JPS1917|Exodus 22:16|c2,Exodus 22:16,Mishpatim,"If her father {{c1::utterly}} refuse to give her unto him, he shall pay money according to the dowry of virgins.",Torah::Exodus::Mishpatim Type::AutoCloze
JPS1917|Exodus 22:17|c1,Exodus 22:17,Mishpatim,Thou shalt not {{c1::suffer}} a sorceress to live.,Torah::Exodus::Mishpatim Type::AutoCloze
JPS1917|Exodus 22:17|c2,Exodus 22:17,Mishpatim,Thou shalt not suffer a {{c1::sorceress}} to live.,Torah::Exodus::Mishpatim Type::AutoCloze
JPS1917|Exodus 22:18|c1,Exodus 22:18,Mishpatim,{{c1::Whosoever}} lieth with a beast shall surely be put to death.,Torah::Exodus::Mishpatim Type::AutoCloze
JPS1917|Exodus 22:18|c2,Exodus 22:18,Mishpatim,Whosoever lieth with a beast shall {{c1::surely}} be put to death.,Torah::Exodus::Mishpatim Type::AutoCloze
JPS1917|Exodus 22:19|c1,Exodus 22:19,Mishpatim,"He that {{c1::sacrificeth}} unto the gods, save unto the LORD only, shall be utterly destroyed.",Torah::Exodus::Mishpatim Type::AutoCloze
JPS1917|Exodus 22:19|c2,Exodus 22:19,Mishpatim,"He that sacrificeth unto the gods, save unto the LORD only, shall be {{c1::utterly}} destroyed.",Torah::Exodus::Mishpatim Type::AutoCloze
JPS1917|Exodus 22:20|c1,Exodus 22:20,Mishpatim,"And a stranger shalt thou not wrong, neither shalt thou oppress him; for ye were strangers in the land of {{c1::Egypt}}.",Torah::Exodus::Mishpatim Type::AutoCloze
JPS1917|Exodus 22:20|c2,Exodus 22:20,Mishpatim,"And a {{c1::stranger}} shalt thou not wrong, neither shalt thou oppress him; for ye were strangers in the land of Egypt.",Torah::Exodus::Mishpatim Type::AutoCloze
JPS1917|Exodus 22:21|c1,Exodus 22:21,Mishpatim,"Ye shall not {{c1::afflict}} any widow, or fatherless child.",Torah::Exodus::Mishpatim Type::AutoCloze
JPS1917|Exodus 22:21|c2,Exodus 22:21,Mishpatim,"Ye shall not afflict any widow, or {{c1::fatherless}} child.",Torah::Exodus::Mishpatim Type::AutoCloze
JPS1917|Exodus 22:22|c1,Exodus 22:22,Mishpatim,"If thou afflict them in any wise—for if they cry at all unto {{c1::Me}}, I will surely hear their cry—",Torah::Exodus::Mishpatim Type::AutoCloze
JPS1917|Exodus 22:22|c2,Exodus 22:22,Mishpatim,"If thou afflict them in any wise—for if they cry at all unto Me, {{c1::I}} will surely hear their cry—",Torah::Exodus::Mishpatim Type::AutoCloze
JPS1917|Exodus 22:23|c1,Exodus 22:23,Mishpatim,"My wrath shall wax hot, and {{c1::I}} will kill you with the sword; and your wives shall be widows, and your children fatherless.",Torah::Exodus::Mishpatim Type::AutoCloze
JPS1917|Exodus 22:23|c2,Exodus 22:23,Mishpatim,"My wrath shall wax hot, and I will kill you with the sword; and your wives shall be {{c1::widows}}, and your children fatherless.",Torah::Exodus::Mishpatim Type::AutoCloze
JPS1917|Exodus 22:24|c1,Exodus 22:24,Mishpatim,"If thou lend money to any of {{c1::My}} people, even to the poor with thee, thou shalt not be to him as a creditor; neither shall ye lay upon him interest.",Torah::Exodus::Mishpatim Type::AutoCloze
JPS1917|Exodus 22:24|c2,Exodus 22:24,Mishpatim,"If thou lend money to any of My {{c1::people}}, even to the poor with thee, thou shalt not be to him as a creditor; neither shall ye lay upon him interest.",Torah::Exodus::Mishpatim Type::AutoCloze
JPS1917|Exodus 22:25|c1,Exodus 22:25,Mishpatim,"If thou at all take thy {{c1::neighbour’s}} garment to pledge, thou shalt restore it unto him by that the sun goeth down;",Torah::Exodus::Mishpatim Type::AutoCloze
JPS1917|Exodus 22:25|c2,Exodus 22:25,Mishpatim,"If thou at all take thy neighbour’s {{c1::garment}} to pledge, thou shalt restore it unto him by that the sun goeth down;",Torah::Exodus::Mishpatim Type::AutoCloze
JPS1917|Exodus 22:26|c1,Exodus 22:26,Mishpatim,"for that is his only covering, it is his garment for his skin; wherein shall he sleep? and it shall come to pass, when he crieth unto {{c1::Me}}, that I will hear; for I am gracious.",Torah::Exodus::Mishpatim Type::AutoCloze
JPS1917|Exodus 22:26|c2,Exodus 22:26,Mishpatim,"for that is his only covering, it is his garment for his skin; wherein shall he sleep? and it shall come to pass, when he crieth unto Me, that {{c1::I}} will hear; for I am gracious.",Torah::Exodus::Mishpatim Type::AutoCloze
JPS1917|Exodus 22:27|c1,Exodus 22:27,Mishpatim,"Thou shalt not {{c1::revile}} God, nor curse a ruler of thy people.",Torah::Exodus::Mishpatim Type::AutoCloze
JPS1917|Exodus 22:27|c2,Exodus 22:27,Mishpatim,"Thou shalt not revile God, nor curse a ruler of thy {{c1::people}}.",Torah::Exodus::Mishpatim Type::AutoCloze
JPS1917|Exodus 22:28|c1,Exodus 22:28,Mishpatim,"Thou shalt not delay to offer of the fulness of thy harvest, and of the outflow of thy presses. The first-born of thy sons shalt thou give unto {{c1::Me}}.",Torah::Exodus::Mishpatim Type::AutoCloze
JPS1917|Exodus 22:28|c2,Exodus 22:28,Mishpatim,"Thou shalt not delay to offer of the {{c1::fulness}} of thy harvest, and of the outflow of thy presses. The first-born of thy sons shalt thou give unto Me.",Torah::Exodus::Mishpatim Type::AutoCloze
JPS1917|Exodus 22:29|c1,Exodus 22:29,Mishpatim,"Likewise shalt thou do with thine oxen, and with thy sheep; seven days it shall be with its dam; on the eighth day thou shalt give it {{c1::Me}}.",Torah::Exodus::Mishpatim Type::AutoCloze
JPS1917|Exodus 22:29|c2,Exodus 22:29,Mishpatim,"{{c1::Likewise}} shalt thou do with thine oxen, and with thy sheep; seven days it shall be with its dam; on the eighth day thou shalt give it Me.",Torah::Exodus::Mishpatim Type::AutoCloze
JPS1917|Exodus 22:30|c1,Exodus 22:30,Mishpatim,And ye shall be holy men unto {{c1::Me}}; therefore ye shall not eat any flesh that is torn of beasts in the field; ye shall cast it to the dogs.,Torah::Exodus::Mishpatim Type::AutoCloze
JPS1917|Exodus 22:30|c2,Exodus 22:30,Mishpatim,And ye shall be holy men unto Me; {{c1::therefore}} ye shall not eat any flesh that is torn of beasts in the field; ye shall cast it to the dogs.,Torah::Exodus::Mishpatim Type::AutoCloze
JPS1917|Exodus 23:1|c1,Exodus 23:1,Mishpatim,Thou shalt not utter a false {{c1::report}}; put not thy hand with the wicked to be an unrighteous witness.,Torah::Exodus::Mishpatim Type::AutoCloze
JPS1917|Exodus 23:1|c2,Exodus 23:1,Mishpatim,Thou shalt not utter a false report; put not thy hand with the {{c1::wicked}} to be an unrighteous witness.,Torah::Exodus::Mishpatim Type::AutoCloze
JPS1917|Exodus 23:2|c1,Exodus 23:2,Mishpatim,Thou shalt not {{c1::follow}} a multitude to do evil; neither shalt thou bear witness in a cause to turn aside after a multitude to pervert justice;,Torah::Exodus::Mishpatim Type::AutoCloze
