JPS1917|Exodus 39:27|c2,Exodus 39:27,Pekudei,"And they made the {{c1::tunics}} of fine linen of woven work for Aaron, and for his sons,",Torah::Exodus::Pekudei Type::AutoCloze
JPS1917|Exodus 39:28|c1,Exodus 39:28,Pekudei,"and the mitre of fine linen, and the {{c1::goodly}} head-tires of fine linen, and the linen breeches of fine twined linen,",Torah::Exodus::Pekudei Type::AutoCloze
JPS1917|Exodus 39:28|c2,Exodus 39:28,Pekudei,"and the mitre of fine linen, and the goodly head-tires of fine linen, and the linen {{c1::breeches}} of fine twined linen,",Torah::Exodus::Pekudei Type::AutoCloze
JPS1917|Exodus 39:29|c1,Exodus 39:29,Pekudei,"and the girdle of fine twined linen, and blue, and purple, and scarlet, the work of the weaver in colours; as the LORD commanded {{c1::Moses}}.",Torah::Exodus::Pekudei Type::AutoCloze
JPS1917|Exodus 39:29|c2,Exodus 39:29,Pekudei,"and the {{c1::girdle}} of fine twined linen, and blue, and purple, and scarlet, the work of the weaver in colours; as the LORD commanded Moses.",Torah::Exodus::Pekudei Type::AutoCloze
JPS1917|Exodus 39:30|c1,Exodus 39:30,Pekudei,"And they made the plate of the holy crown of pure gold, and wrote upon it a writing, like the engravings of a signet: {{c1::HOLY}} TO THE LORD.",Torah::Exodus::Pekudei Type::AutoCloze
JPS1917|Exodus 39:30|c2,Exodus 39:30,Pekudei,"And they made the plate of the holy crown of pure gold, and wrote upon it a {{c1::writing}}, like the engravings of a signet: HOLY TO THE LORD.",Torah::Exodus::Pekudei Type::AutoCloze
JPS1917|Exodus 39:31|c1,Exodus 39:31,Pekudei,"And they tied unto it a thread of blue, to fasten it upon the mitre above; as the LORD commanded {{c1::Moses}}.",Torah::Exodus::Pekudei Type::AutoCloze
JPS1917|Exodus 39:31|c2,Exodus 39:31,Pekudei,"And they tied unto it a {{c1::thread}} of blue, to fasten it upon the mitre above; as the LORD commanded Moses.",Torah::Exodus::Pekudei Type::AutoCloze
JPS1917|Exodus 39:32|c1,Exodus 39:32,Pekudei,"Thus was finished all the work of the tabernacle of the tent of meeting; and the children of {{c1::Israel}} did according to all that the LORD commanded Moses, so did they.",Torah::Exodus::Pekudei Type::AutoCloze
JPS1917|Exodus 39:32|c2,Exodus 39:32,Pekudei,"Thus was finished all the work of the tabernacle of the tent of meeting; and the children of Israel did according to all that the LORD commanded {{c1::Moses}}, so did they.",Torah::Exodus::Pekudei Type::AutoCloze
JPS1917|Exodus 39:33|c1,Exodus 39:33,Pekudei,"And they brought the tabernacle unto {{c1::Moses}}, the Tent, and all its furniture, its clasps, its boards, its bars, and its pillars, and its sockets;",Torah::Exodus::Pekudei Type::AutoCloze
JPS1917|Exodus 39:33|c2,Exodus 39:33,Pekudei,"And they brought the tabernacle unto Moses, the {{c1::Tent}}, and all its furniture, its clasps, its boards, its bars, and its pillars, and its sockets;",Torah::Exodus::Pekudei Type::AutoCloze
JPS1917|Exodus 39:34|c1,Exodus 39:34,Pekudei,"and the {{c1::covering}} of rams’skins dyed red, and the covering of sealskins, and the veil of the screen;",Torah::Exodus::Pekudei Type::AutoCloze
JPS1917|Exodus 39:34|c2,Exodus 39:34,Pekudei,"and the covering of {{c1::rams’skins}} dyed red, and the covering of sealskins, and the veil of the screen;",Torah::Exodus::Pekudei Type::AutoCloze
JPS1917|Exodus 39:35|c1,Exodus 39:35,Pekudei,"the ark of the {{c1::testimony}}, and the staves thereof, and the ark-cover;",Torah::Exodus::Pekudei Type::AutoCloze
JPS1917|Exodus 39:35|c2,Exodus 39:35,Pekudei,"the ark of the testimony, and the {{c1::staves}} thereof, and the ark-cover;",Torah::Exodus::Pekudei Type::AutoCloze
JPS1917|Exodus 39:36|c1,Exodus 39:36,Pekudei,"the table, all the {{c1::vessels}} thereof, and the showbread;",Torah::Exodus::Pekudei Type::AutoCloze
JPS1917|Exodus 39:36|c2,Exodus 39:36,Pekudei,"the table, all the vessels {{c1::thereof}}, and the showbread;",Torah::Exodus::Pekudei Type::AutoCloze
JPS1917|Exodus 39:37|c1,Exodus 39:37,Pekudei,"the pure {{c1::candlestick}}, the lamps thereof, even the lamps to be set in order, and all the vessels thereof, and the oil for the light;",Torah::Exodus::Pekudei Type::AutoCloze
JPS1917|Exodus 39:37|c2,Exodus 39:37,Pekudei,"the pure candlestick, the lamps {{c1::thereof}}, even the lamps to be set in order, and all the vessels thereof, and the oil for the light;",Torah::Exodus::Pekudei Type::AutoCloze
JPS1917|Exodus 39:38|c1,Exodus 39:38,Pekudei,"and the golden altar, and the anointing oil, and the sweet incense, and the screen for the door of the {{c1::Tent}};",Torah::Exodus::Pekudei Type::AutoCloze
JPS1917|Exodus 39:38|c2,Exodus 39:38,Pekudei,"and the {{c1::golden}} altar, and the anointing oil, and the sweet incense, and the screen for the door of the Tent;",Torah::Exodus::Pekudei Type::AutoCloze
JPS1917|Exodus 39:39|c1,Exodus 39:39,Pekudei,"the {{c1::brazen}} altar, and its grating of brass, its staves, and all its vessels, the laver and its base;",Torah::Exodus::Pekudei Type::AutoCloze
JPS1917|Exodus 39:39|c2,Exodus 39:39,Pekudei,"the brazen altar, and its {{c1::grating}} of brass, its staves, and all its vessels, the laver and its base;",Torah::Exodus::Pekudei Type::AutoCloze
JPS1917|Exodus 39:40|c1,Exodus 39:40,Pekudei,"the {{c1::hangings}} of the court, its pillars, and its sockets, and the screen for the gate of the court, the cords thereof, and the pins thereof, and all the instruments of the service of the tabernacle of the tent of meeting;",Torah::Exodus::Pekudei Type::AutoCloze
JPS1917|Exodus 39:40|c2,Exodus 39:40,Pekudei,"the hangings of the court, its {{c1::pillars}}, and its sockets, and the screen for the gate of the court, the cords thereof, and the pins thereof, and all the instruments of the service of the tabernacle of the tent of meeting;",Torah::Exodus::Pekudei Type::AutoCloze
JPS1917|Exodus 39:41|c1,Exodus 39:41,Pekudei,"the plaited garments for ministering in the holy place; the holy garments for {{c1::Aaron}} the priest, and the garments of his sons, to minister in the priest’s office.",Torah::Exodus::Pekudei Type::AutoCloze
JPS1917|Exodus 39:41|c2,Exodus 39:41,Pekudei,"the {{c1::plaited}} garments for ministering in the holy place; the holy garments for Aaron the priest, and the garments of his sons, to minister in the priest’s office.",Torah::Exodus::Pekudei Type::AutoCloze
JPS1917|Exodus 39:42|c1,Exodus 39:42,Pekudei,"According to all that the LORD commanded {{c1::Moses}}, so the children of Israel did all the work.",Torah::Exodus::Pekudei Type::AutoCloze
JPS1917|Exodus 39:42|c2,Exodus 39:42,Pekudei,"According to all that the LORD commanded Moses, so the children of {{c1::Israel}} did all the work.",Torah::Exodus::Pekudei Type::AutoCloze
JPS1917|Exodus 39:43|c1,Exodus 39:43,Pekudei,"And {{c1::Moses}} saw all the work, and, behold, they had done it; as the LORD had commanded, even so had they done it. And Moses blessed them.",Torah::Exodus::Pekudei Type::AutoCloze
JPS1917|Exodus 39:43|c2,Exodus 39:43,Pekudei,"And Moses saw all the work, and, {{c1::behold}}, they had done it; as the LORD had commanded, even so had they done it. And Moses blessed them.",Torah::Exodus::Pekudei Type::AutoCloze
JPS1917|Exodus 40:1|c1,Exodus 40:1,Pekudei,"And the LORD spoke unto {{c1::Moses}}, saying:",Torah::Exodus::Pekudei Type::AutoCloze
JPS1917|Exodus 40:1|c2,Exodus 40:1,Pekudei,"And the LORD spoke unto Moses, {{c1::saying}}:",Torah::Exodus::Pekudei Type::AutoCloze
JPS1917|Exodus 40:2|c1,Exodus 40:2,Pekudei,’On the first day of the first month shalt thou rear up the {{c1::tabernacle}} of the tent of meeting.,Torah::Exodus::Pekudei Type::AutoCloze
JPS1917|Exodus 40:2|c2,Exodus 40:2,Pekudei,’On the first day of the first month shalt thou rear up the tabernacle of the tent of {{c1::meeting}}.,Torah::Exodus::Pekudei Type::AutoCloze
JPS1917|Exodus 40:3|c1,Exodus 40:3,Pekudei,"And thou shalt put {{c1::therein}} the ark of the testimony, and thou shalt screen the ark with the veil.",Torah::Exodus::Pekudei Type::AutoCloze
JPS1917|Exodus 40:3|c2,Exodus 40:3,Pekudei,"And thou shalt put therein the ark of the {{c1::testimony}}, and thou shalt screen the ark with the veil.",Torah::Exodus::Pekudei Type::AutoCloze
JPS1917|Exodus 40:4|c1,Exodus 40:4,Pekudei,"And thou shalt bring in the table, and set in order the bread that is upon it; and thou shalt bring in the {{c1::candlestick}}, and light the lamps thereof.",Torah::Exodus::Pekudei Type::AutoCloze
JPS1917|Exodus 40:4|c2,Exodus 40:4,Pekudei,"And thou shalt bring in the table, and set in order the bread that is upon it; and thou shalt bring in the candlestick, and light the lamps {{c1::thereof}}.",Torah::Exodus::Pekudei Type::AutoCloze
JPS1917|Exodus 40:5|c1,Exodus 40:5,Pekudei,"And thou shalt set the {{c1::golden}} altar for incense before the ark of the testimony, and put the screen of the door to the tabernacle.",Torah::Exodus::Pekudei Type::AutoCloze
JPS1917|Exodus 40:5|c2,Exodus 40:5,Pekudei,"And thou shalt set the golden altar for {{c1::incense}} before the ark of the testimony, and put the screen of the door to the tabernacle.",Torah::Exodus::Pekudei Type::AutoCloze
JPS1917|Exodus 40:6|c1,Exodus 40:6,Pekudei,And thou shalt set the altar of burnt-{{c1::offering}} before the door of the tabernacle of the tent of meeting.,Torah::Exodus::Pekudei Type::AutoCloze
JPS1917|Exodus 40:6|c2,Exodus 40:6,Pekudei,And thou shalt set the altar of burnt-offering {{c1::before}} the door of the tabernacle of the tent of meeting.,Torah::Exodus::Pekudei Type::AutoCloze
JPS1917|Exodus 40:7|c1,Exodus 40:7,Pekudei,"And thou shalt set the laver {{c1::between}} the tent of meeting and the altar, and shalt put water therein.",Torah::Exodus::Pekudei Type::AutoCloze
JPS1917|Exodus 40:7|c2,Exodus 40:7,Pekudei,"And thou shalt set the laver between the tent of {{c1::meeting}} and the altar, and shalt put water therein.",Torah::Exodus::Pekudei Type::AutoCloze
JPS1917|Exodus 40:8|c1,Exodus 40:8,Pekudei,"And thou shalt set up the court round about, and hang up the {{c1::screen}} of the gate of the court.",Torah::Exodus::Pekudei Type::AutoCloze
JPS1917|Exodus 40:9|c1,Exodus 40:9,Pekudei,"And thou shalt take the {{c1::anointing}} oil, and anoint the tabernacle, and all that is therein, and shalt hallow it, and all the furniture thereof; and it shall be holy.",Torah::Exodus::Pekudei Type::AutoCloze
JPS1917|Exodus 40:9|c2,Exodus 40:9,Pekudei,"And thou shalt take the anointing oil, and {{c1::anoint}} the tabernacle, and all that is therein, and shalt hallow it, and all the furniture thereof; and it shall be holy.",Torah::Exodus::Pekudei Type::AutoCloze
JPS1917|Exodus 40:10|c1,Exodus 40:10,Pekudei,"And thou shalt {{c1::anoint}} the altar of burnt-offering, and all its vessels, and sanctify the altar; and the altar shall be most holy.",Torah::Exodus::Pekudei Type::AutoCloze
JPS1917|Exodus 40:10|c2,Exodus 40:10,Pekudei,"And thou shalt anoint the altar of burnt-{{c1::offering}}, and all its vessels, and sanctify the altar; and the altar shall be most holy.",Torah::Exodus::Pekudei Type::AutoCloze
